idx,title_list,view_list,link_list,image_list
440,"JJ Project(제이제이 프로젝트) ""내일, 오늘"" Dance Practice",조회수 313만회,https://www.youtube.com/watch?v=tBfujEqPNfs,https://i.ytimg.com/vi/tBfujEqPNfs/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCal8CtRw7_MpVEjCynEvdHzR9Wcw
441,"JJ Project(제이제이 프로젝트) ""Verse 2"" 인터뷰",조회수 9.3만회,https://www.youtube.com/watch?v=uitaEIj4mr8,https://i.ytimg.com/vi/uitaEIj4mr8/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDqMAutAEqQsgl4j90S2b7kU3Byww
442,(170731) JJ Diary the Moments_01,조회수 28만회,https://www.youtube.com/watch?v=PAPeQuU76oI,https://i.ytimg.com/vi/PAPeQuU76oI/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBCZYIXHeBFp7_Lh95a45qhvJi1jQ
443,GOT7(갓세븐) Japan Tour 2017,조회수 45만회,https://www.youtube.com/watch?v=TfFAn4tim5Y,https://i.ytimg.com/vi/TfFAn4tim5Y/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDFDFiZMpVkvHJZbA1Z9tD0QzO7Ag
444,"[REAL GOT7(리얼 갓세븐) Season 4] EP10. The Last of ""Arrival"", Secret Meeting with I GOT7!",조회수 85만회,https://www.youtube.com/watch?v=XnC8IHt6Bn8,https://i.ytimg.com/vi/XnC8IHt6Bn8/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCA7WlMHrgXK9xJJ5ckD6zQLNrGjQ
445,[REAL GOT7(리얼 갓세븐) Season 4] EP09. What is The Secret of GOT7's Thriller Game..?,조회수 145만회,https://www.youtube.com/watch?v=q9y4mdw1T7U,https://i.ytimg.com/vi/q9y4mdw1T7U/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLASwEZvFkEX_WuaUo7TEJRYXOjF6A
446,[REAL GOT7(리얼 갓세븐) Season 4] EP08. Do you think you were alone?,조회수 154만회,https://www.youtube.com/watch?v=sI656gIu4NA,https://i.ytimg.com/vi/sI656gIu4NA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCvbScAsCwKnStxrjnHAyQ3OgvuAw
447,"[REAL GOT7(리얼 갓세븐) Season 4] EP07. Drink, Play, Talk",조회수 144만회,https://www.youtube.com/watch?v=a4DvYQujktE,https://i.ytimg.com/vi/a4DvYQujktE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD7ZhHKgoV8UoqM7OwhE6oWmqfp5A
448,"[REAL GOT7(리얼 갓세븐) Season 4] EP06. Once GOT7 is in, The Game is over!...Really?",조회수 223만회,https://www.youtube.com/watch?v=qfzDuzT1Et0,https://i.ytimg.com/vi/qfzDuzT1Et0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA7830pV8AN6uXnqIesOV5Ufm0uKw
449,"GOT7(갓세븐) ""MY SWAGGER"" M/V",조회수 2863만회,https://www.youtube.com/watch?v=KMDfR_PJ7ss,https://i.ytimg.com/vi/KMDfR_PJ7ss/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCxnWAowJbfUh1AcifyHnvuxnNevg
450,Invitation Letter for I GOT7 4th Generation from GOT7,조회수 38만회,https://www.youtube.com/watch?v=rc4qzqG3XPc,
451,[REAL GOT7(리얼 갓세븐) Season 4] EP05. Shall we solve a mystery? Let's try it,조회수 99만회,https://www.youtube.com/watch?v=-eizsukJL0I,
452,"[REAL GOT7(리얼 갓세븐) Season 4] EP04. Your Fantasy is ready, Q",조회수 114만회,https://www.youtube.com/watch?v=vBM2Z9n-WyE,
453,"[REAL GOT7(리얼 갓세븐) Season 4] EP03. Get the Mafia, Get the Game",조회수 199만회,https://www.youtube.com/watch?v=sX6_9XRcDTY,https://i.ytimg.com/vi/sX6_9XRcDTY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDI78j0RqfV1_u4uSZPcSSGWeFw5w
454,"GOT7(갓세븐) ""MY SWAGGER"" M/V (Short Ver.)",조회수 254만회,https://www.youtube.com/watch?v=yfN2TOwUtQE,https://i.ytimg.com/vi/yfN2TOwUtQE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDr-i7GfbjmWUCxdlfjymkVfBmi2Q
455,"[REAL GOT7 Season 4] EP02. Eat, Play, Talk (2017 Ver.)",조회수 275만회,https://www.youtube.com/watch?v=c_ixXk8K1JM,https://i.ytimg.com/vi/c_ixXk8K1JM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCrIW7w3WXrJKcC9tZDtHKoXa-mAQ
456,"GOT7(갓세븐) 미니팬미팅 ""지금부터 영원까지"" 비하인드",조회수 14만회,https://www.youtube.com/watch?v=e8RgOA6iCYM,https://i.ytimg.com/vi/e8RgOA6iCYM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDi_6BSJH6xOGClV4dYZrPTbA746w
457,"GOT7(갓세븐) ""Never Ever"" Dance Practice (Unlock Ver.)",조회수 1163만회,https://www.youtube.com/watch?v=CkteMKxRMVM,https://i.ytimg.com/vi/CkteMKxRMVM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCJXFDEZ4AQYp9vET-u3I8yqJ8JPA
458,[REAL GOT7(리얼 갓세븐) Season 4] EP01. Is it Real?,조회수 153만회,https://www.youtube.com/watch?v=UczR5AmgjkM,https://i.ytimg.com/vi/UczR5AmgjkM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBcWboRw4GRV1iSQ-uB1WctfO8WPg
459,"GOT7(갓세븐) ""Never Ever"" Dance Practice",조회수 385만회,https://www.youtube.com/watch?v=gKDFJ7hb36E,https://i.ytimg.com/vi/gKDFJ7hb36E/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBtw-yTP7rpyFfqsUkIp0VgJmdKiw
460,[REAL GOT7 Season 4] SEE YOU SOON,조회수 29만회,https://www.youtube.com/watch?v=NzE2w_-Cni0,https://i.ytimg.com/vi/NzE2w_-Cni0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBL6XGDZIK2ucBUbPa5rgLPf9J0gw
461,[GOT the Stage] Paradise,조회수 662만회,https://www.youtube.com/watch?v=PvsMDwpVIRs,https://i.ytimg.com/vi/PvsMDwpVIRs/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCuj1Hv9DdNHY7iwHWrBbWaDO0rxg
462,"GOT7 ""Never Ever"" 첫 방송 비하인드 현장",조회수 27만회,https://www.youtube.com/watch?v=11YDf8RutaA,https://i.ytimg.com/vi/11YDf8RutaA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAYySKA8XoNZr4mO2e-uC5pRu5P7w
463,[GOT the Stage] Sign,조회수 515만회,https://www.youtube.com/watch?v=0vJ2Fh7kCvQ,https://i.ytimg.com/vi/0vJ2Fh7kCvQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAeAWfZWveqpVjhFL4BB7gKJp4fRA
464,"GOT7(갓세븐) ""Never Ever"" M/V 촬영 비하인드",조회수 96만회,https://www.youtube.com/watch?v=cYVSAAwArvQ,https://i.ytimg.com/vi/cYVSAAwArvQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDDIYhuHL5aM7DSDIL6zrXBfxDLmw
465,"GOT7(갓세븐) ""Never Ever"" Cheer Guide Video",조회수 115만회,https://www.youtube.com/watch?v=dbRH9yVp4fk,https://i.ytimg.com/vi/dbRH9yVp4fk/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8-K3mooXALvms_-lND8qzLmGZqA
466,GOT7(갓세븐) 3rd Fan Meeting Invitation Video,조회수 21만회,https://www.youtube.com/watch?v=eVACLmgyb6U,https://i.ytimg.com/vi/eVACLmgyb6U/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC-KgjNim_jlgBwWOeWIP0G3ax-Rw
467,[GOT2DAY 2016] 21. JB & Jinyoung,조회수 56만회,https://www.youtube.com/watch?v=B3mlcX7KulE,https://i.ytimg.com/vi/B3mlcX7KulE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA9XrEdZATM2CTlHdTfS5o8NxBDGQ
468,[GOT2DAY 2016] 20. Youngjae & BamBam,조회수 38만회,https://www.youtube.com/watch?v=afZ2x6mxByk,https://i.ytimg.com/vi/afZ2x6mxByk/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAxaeF10z9e-JwZw1nWR7XddGhDSg
469,[GOT2DAY 2016] 19. Mark & Jackson,조회수 140만회,https://www.youtube.com/watch?v=0EKHAZOHFH0,https://i.ytimg.com/vi/0EKHAZOHFH0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAP9w834S97Um4F5ZiSyP76pPgj0g
470,[GOT2DAY 2016] 18. Youngjae & Yugyeom,조회수 42만회,https://www.youtube.com/watch?v=2bO4VbvIoaU,https://i.ytimg.com/vi/2bO4VbvIoaU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAE_Fl4ChzniYnzqMGqFAcreOyFbw
471,[GOT2DAY 2016] 17. Jackson & Jinyoung,조회수 73만회,https://www.youtube.com/watch?v=C3csVyXmeC0,https://i.ytimg.com/vi/C3csVyXmeC0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBzGv82RmBHlT4YWN8WLP-d4FnjyA
472,[GOT2DAY 2016] 16. Mark & BamBam,조회수 134만회,https://www.youtube.com/watch?v=lwIhO0Ao0wY,https://i.ytimg.com/vi/lwIhO0Ao0wY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC0De-l8gXJbzAfYM3MitL3WdR6Vw
473,GOT7의 VR 사용법,조회수 34만회,https://www.youtube.com/watch?v=GqcfnlCfY88,https://i.ytimg.com/vi/GqcfnlCfY88/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAGlsJpV0KfZ98Ofjoe00fY8ZNwbw
474,GOT7 ♥ I GOT7 Love Message,조회수 46만회,https://www.youtube.com/watch?v=qKkXxI7kjIk,https://i.ytimg.com/vi/qKkXxI7kjIk/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCLpb2VLdVp9dlEwHUo9wRB7JO0tQ
475,[GOT2DAY 2016] 15. JB & Jackson,조회수 72만회,https://www.youtube.com/watch?v=6uW6bzpteT0,https://i.ytimg.com/vi/6uW6bzpteT0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDyMnhIWS-ztxu3eaiNTkHgpYNpxg
476,[GOT2DAY 2016] 14. Mark & Yugyeom,조회수 41만회,https://www.youtube.com/watch?v=UxlO8NEz4ks,https://i.ytimg.com/vi/UxlO8NEz4ks/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBVJ4PBnwKbtyV7ViSpqLiRczK3MQ
477,[GOT2DAY 2016] 13. Jinyoung & Youngjae,조회수 36만회,https://www.youtube.com/watch?v=GfAEInM5FmA,https://i.ytimg.com/vi/GfAEInM5FmA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDRbHzOQG4QTLoIIGFU4H3NrvtOQA
478,"GOT7(갓세븐) 미니팬미팅 ""하트♥캐리"" 비하인드",조회수 18만회,https://www.youtube.com/watch?v=pqlB01otR0I,https://i.ytimg.com/vi/pqlB01otR0I/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAyn278Q2d93zuQF0ERPqvDAok-OQ
479,[GOT2DAY 2016] 12. Jackson & BamBam,조회수 79만회,https://www.youtube.com/watch?v=ipgoqir17o4,https://i.ytimg.com/vi/ipgoqir17o4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCdts9Z3iJl7NXxK5l6oKh5pbiBEQ
480,[GOT2DAY 2016] 11. Mark & Youngjae,조회수 50만회,https://www.youtube.com/watch?v=1XgC5YsgUIY,https://i.ytimg.com/vi/1XgC5YsgUIY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGRnf2U9MfdsKdQDVoFiYtJg6DTQ
481,[GOT2DAY 2016] 10. JB & BamBam,조회수 40만회,https://www.youtube.com/watch?v=puUPcSecOHY,https://i.ytimg.com/vi/puUPcSecOHY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB5RQkIpzDIXkxTg-GkxKlwfkomew
482,[GOT the Stage] 4. Boom x3,조회수 275만회,https://www.youtube.com/watch?v=nMxONLiv4QA,https://i.ytimg.com/vi/nMxONLiv4QA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCna4QkGAdlG_AoZrlK3RwdqC7FqQ
483,[GOT2DAY 2016] 09. Jinyoung & Yugyeom,조회수 50만회,https://www.youtube.com/watch?v=CbpyEcvUEqo,https://i.ytimg.com/vi/CbpyEcvUEqo/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAwS-IhK7KWLJBu4UdSDbKgno6eBg
484,[GOT2DAY 2016] 08. Jackson & Youngjae,조회수 97만회,https://www.youtube.com/watch?v=6JOF8br-oUs,https://i.ytimg.com/vi/6JOF8br-oUs/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAzhCrCXz28OFTDMS00F83UWYfjkw
485,[GOT2DAY 2016] 07. JB & MARK,조회수 58만회,https://www.youtube.com/watch?v=Z7VYDCuU6_M,https://i.ytimg.com/vi/Z7VYDCuU6_M/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLABvcsLQG7dM8ftruBrNwwoQ6TwVQ
486,[GOT the Stage] 3. Prove It,조회수 349만회,https://www.youtube.com/watch?v=TfWorhyn7eA,https://i.ytimg.com/vi/TfWorhyn7eA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDDph86wtDD-7kL8RkNyrjFZKNSGg
487,[GOT the Stage] 2. 아파 (Sick),조회수 838만회,https://www.youtube.com/watch?v=laUCtaaR5ws,https://i.ytimg.com/vi/laUCtaaR5ws/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAqaGEM92BqX-fUer6X9MorRACfg
488,[GOT2DAY 2016] 06. BamBam & Yugyeom,조회수 63만회,https://www.youtube.com/watch?v=skNgDoWHyvY,https://i.ytimg.com/vi/skNgDoWHyvY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLArTKsTk_57gVJJfnz-BUlhPjICAg
489,[GOT2DAY 2016] 05. Mark & Jinyoung,조회수 93만회,https://www.youtube.com/watch?v=g1a2NWd27zo,https://i.ytimg.com/vi/g1a2NWd27zo/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBQfwLT3Sc6ce5T2Sg4O-0DvYVbUQ
490,[GOT2DAY 2016] 04. JB & Yugyeom,조회수 32만회,https://www.youtube.com/watch?v=P3qr35-XhSk,https://i.ytimg.com/vi/P3qr35-XhSk/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD2RjNcJya7pM8BwKoSxnETUHqYXQ
491,"GOT7(갓세븐) ""Let Me"" Cheer Guide Video",조회수 74만회,https://www.youtube.com/watch?v=VESTICsUtRo,https://i.ytimg.com/vi/VESTICsUtRo/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD9M8yTMYPrKqpEdvAVYNdj_2f04w
492,"GOT7(갓세븐) ""하드캐리"" Cheer Guide Video",조회수 113만회,https://www.youtube.com/watch?v=TM09ppvQaFY,https://i.ytimg.com/vi/TM09ppvQaFY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCCqpKn3vk2GcciZbJvIrkYZi2INQ
493,[GOT the Stage] 1. 노잼(No Jam),조회수 192만회,https://www.youtube.com/watch?v=EfeBjAJTX6U,https://i.ytimg.com/vi/EfeBjAJTX6U/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD2syiy2EKn5YRQt-Oypi2tKBg9Tw
494,"GOT7 ""하드캐리"" 첫 방송 비하인드 현장",조회수 39만회,https://www.youtube.com/watch?v=lT49T99NtmI,https://i.ytimg.com/vi/lT49T99NtmI/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAhv2lRNEIcVTXm_NP5OQM9mGjulg
495,[GOT2DAY 2016] 03. Jinyoung & BamBam,조회수 52만회,https://www.youtube.com/watch?v=sIsDnQq8FD8,https://i.ytimg.com/vi/sIsDnQq8FD8/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA3LnK5iBTspZIOSHFLPQVFyDk--w
496,[GOT2DAY 2016] 02. Jackson & Yugyeom,조회수 61만회,https://www.youtube.com/watch?v=QrBWzOCHhJU,https://i.ytimg.com/vi/QrBWzOCHhJU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB8MlfFnCGI1PUtTQKivJuS7nhJ1w
497,[GOT2DAY 2016] 01. JB & Youngjae,조회수 54만회,https://www.youtube.com/watch?v=f2klt5hH7T4,https://i.ytimg.com/vi/f2klt5hH7T4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAMI46FBy9UQxjBNigmeTO9ClCBpQ
498,"GOT7(갓세븐) ""하드캐리"" 앨범 자켓 & M/V 촬영 비하인드",조회수 100만회,https://www.youtube.com/watch?v=OqdfNY2mkdU,https://i.ytimg.com/vi/OqdfNY2mkdU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDqD2--Ck23mrXdSmacWJLHTKF2sw
499,"[유겸ver.] GOT7 ""하드캐리"" Vertical Video",조회수 34만회,https://www.youtube.com/watch?v=0bPTDWykFr8,https://i.ytimg.com/vi/0bPTDWykFr8/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD7BEzPg-I9Q2GmfF4I6zxNP3Pj5g
500,"[뱀뱀ver.] GOT7 ""하드캐리"" Vertical Video",조회수 22만회,https://www.youtube.com/watch?v=CnFONOgpvvE,https://i.ytimg.com/vi/CnFONOgpvvE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBvH8C1AUhccQPbobn5BN5EYBxs7A
501,"[영재ver.] GOT7 ""하드캐리"" Vertical Video",조회수 17만회,https://www.youtube.com/watch?v=8E3yQPzJuAc,https://i.ytimg.com/vi/8E3yQPzJuAc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_mu_VQmahtQIgu9IPSP6dnJfDFg
502,"[진영ver.] GOT7 ""하드캐리"" Vertical Video",조회수 28만회,https://www.youtube.com/watch?v=VpIcPvcOeZk,https://i.ytimg.com/vi/VpIcPvcOeZk/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCuVaTSgLMbcKkNX6dRhi1I5vJRzg
503,"[잭슨ver.] GOT7 ""하드캐리"" Vertical Video",조회수 46만회,https://www.youtube.com/watch?v=gkr47h_29sc,https://i.ytimg.com/vi/gkr47h_29sc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDcBc-vF31FrFBVmBsWyuOcjxgPSw
504,"[마크ver.] GOT7 ""하드캐리"" Vertical Video",조회수 37만회,https://www.youtube.com/watch?v=ivGCrf3IOi0,https://i.ytimg.com/vi/ivGCrf3IOi0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAp5p6Jz3swQHoVIB4xTCX4VUQicg
505,"[JBver.] GOT7 ""하드캐리"" Vertical Video",조회수 27만회,https://www.youtube.com/watch?v=Gw6zYimOu30,https://i.ytimg.com/vi/Gw6zYimOu30/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAt6TrbTxl8xWgJ2EWzd08tynUK6g
506,"GOT7(갓세븐) ""하드캐리"" Dance Practice Video",조회수 1517만회,https://www.youtube.com/watch?v=-XbNyh4GP-0,https://i.ytimg.com/vi/-XbNyh4GP-0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA-B6PiXSZwQKFNMZZaSsoBIuQjWQ
507,GOT7(갓세븐) FLY IN SEOUL - FINAL,조회수 54만회,https://www.youtube.com/watch?v=hGWeM1EK2TY,https://i.ytimg.com/vi/hGWeM1EK2TY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBYWb5f53tXX7Hmyal8g8otzAAdJw
508,"GOT7 ""FLY TOUR"" The Memories of 115 Days",조회수 25만회,https://www.youtube.com/watch?v=Yw9gsdYOY6M,https://i.ytimg.com/vi/Yw9gsdYOY6M/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDLrnjFYdfSOVx77-HpG63zthOKA
509,GOT7(갓세븐) FLY IN HONG KONG,조회수 29만회,https://www.youtube.com/watch?v=x7t21fybLHE,https://i.ytimg.com/vi/x7t21fybLHE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBEtGsUjtijy22VgUuJ4i9t-Kj0gQ
510,GOT7(갓세븐) FLY IN SINGAPORE,조회수 235만회,https://www.youtube.com/watch?v=KOJpfgkTNNM,https://i.ytimg.com/vi/KOJpfgkTNNM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCX5H8ElS5Ma788nc8HZQRnjGtGng
511,GOT7(갓세븐) FLY IN GUANGZHOU,조회수 54만회,https://www.youtube.com/watch?v=7uuKdrQnIkM,https://i.ytimg.com/vi/7uuKdrQnIkM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDGNOXCTnGIEo1LD8Wdrmx5JUA7iA
512,"GOT7's ""DAY6 First USA Fan Meeting"" Cheering Message",조회수 19만회,https://www.youtube.com/watch?v=-PrYqPNUX8k,https://i.ytimg.com/vi/-PrYqPNUX8k/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAVwOIVhBG4y9a_mdW0Y_fCDtq0EQ
513,[GOT2DAY] #21 JB + Junior,조회수 98만회,https://www.youtube.com/watch?v=cIX0VcPvMmM,https://i.ytimg.com/vi/cIX0VcPvMmM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBdk0tt0AVidsfsxd84jV2MPEb11g
514,[GOT2DAY] #20 Youngjae + Yugyeom,조회수 83만회,https://www.youtube.com/watch?v=xLGpnB5p0RI,https://i.ytimg.com/vi/xLGpnB5p0RI/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLARDbqSTrHfN7w9NWryl3gxpbpxaA
515,[GOT2DAY] #19 Mark + BamBam,조회수 239만회,https://www.youtube.com/watch?v=aMP9O3We6vM,https://i.ytimg.com/vi/aMP9O3We6vM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB3obo64lHp-taiT8Zq4gzBbctHOg
